timestamp,ecg_measurement,qrs_detected
9.959771600000000000e+07,8.748778342999999902e-01,0.000000000000000000e+00
9.960163600000000000e+07,8.651026724999999473e-01,0.000000000000000000e+00
9.960555200000000000e+07,9.090909003999999571e-01,0.000000000000000000e+00
9.960943600000000000e+07,9.481915472999999928e-01,0.000000000000000000e+00
9.961335600000000000e+07,9.530791281999999587e-01,0.000000000000000000e+00
9.961726800000000000e+07,9.237536429999999577e-01,0.000000000000000000e+00
9.962118000000000000e+07,9.335288046999999922e-01,0.000000000000000000e+00
9.962508000000000000e+07,1.001955032299999937e+00,0.000000000000000000e+00
9.962898000000000000e+07,1.075268864599999930e+00,0.000000000000000000e+00
9.963288800000000000e+07,1.080156440699999942e+00,0.000000000000000000e+00
9.963679200000000000e+07,1.070381283699999964e+00,0.000000000000000000e+00
9.964070400000000000e+07,1.089931602400000088e+00,0.000000000000000000e+00
9.964461600000000000e+07,1.143694996800000085e+00,0.000000000000000000e+00
9.964853600000000000e+07,1.217008829100000078e+00,0.000000000000000000e+00
9.965244400000000000e+07,1.217008829100000078e+00,0.000000000000000000e+00
9.965635600000000000e+07,1.202346086499999966e+00,0.000000000000000000e+00
9.966026800000000000e+07,1.207233667299999924e+00,0.000000000000000000e+00
9.966418000000000000e+07,1.256109476000000003e+00,0.000000000000000000e+00
9.966808400000000000e+07,1.300097703899999901e+00,0.000000000000000000e+00
9.967198000000000000e+07,1.314760565700000106e+00,0.000000000000000000e+00
9.967590000000000000e+07,1.295210122999999935e+00,0.000000000000000000e+00
9.967982000000000000e+07,1.300097703899999901e+00,0.000000000000000000e+00
9.968372800000000000e+07,1.358748793600000004e+00,0.000000000000000000e+00
9.968765200000000000e+07,1.402737045200000088e+00,0.000000000000000000e+00
9.969156800000000000e+07,1.422287368699999943e+00,0.000000000000000000e+00
9.969548400000000000e+07,1.397849445300000104e+00,0.000000000000000000e+00
9.969940400000000000e+07,1.388074283499999950e+00,0.000000000000000000e+00
9.970332800000000000e+07,1.417399787899999986e+00,0.000000000000000000e+00
9.970724800000000000e+07,1.456500530200000032e+00,0.000000000000000000e+00
9.971115600000000000e+07,1.476050853700000109e+00,0.000000000000000000e+00
9.971506400000000000e+07,1.427174949599999909e+00,0.000000000000000000e+00
9.971898800000000000e+07,1.392961864399999916e+00,0.000000000000000000e+00
9.972290800000000000e+07,1.392961864399999916e+00,0.000000000000000000e+00
9.972682800000000000e+07,1.407624626100000054e+00,0.000000000000000000e+00
9.973074800000000000e+07,1.383186702699999993e+00,0.000000000000000000e+00
9.973466800000000000e+07,1.314760565700000106e+00,0.000000000000000000e+00
9.973858000000000000e+07,1.256109476000000003e+00,0.000000000000000000e+00
9.974249200000000000e+07,1.241446733399999891e+00,0.000000000000000000e+00
9.974642000000000000e+07,1.265884637799999934e+00,0.000000000000000000e+00
9.975034000000000000e+07,1.265884637799999934e+00,0.000000000000000000e+00
9.975425200000000000e+07,1.236559152599999933e+00,0.000000000000000000e+00
9.975816800000000000e+07,1.212121248199999890e+00,0.000000000000000000e+00
9.976208400000000000e+07,1.236559152599999933e+00,0.000000000000000000e+00
9.976601200000000000e+07,1.300097703899999901e+00,0.000000000000000000e+00
9.976991600000000000e+07,1.353861212700000038e+00,0.000000000000000000e+00
9.977385600000000000e+07,1.368523955299999928e+00,0.000000000000000000e+00
9.977778000000000000e+07,1.392961864399999916e+00,0.000000000000000000e+00
9.978170400000000000e+07,1.466275691899999956e+00,0.000000000000000000e+00
9.978562000000000000e+07,1.564027404700000012e+00,0.000000000000000000e+00
9.978953200000000000e+07,1.656891441299999990e+00,0.000000000000000000e+00
9.979346000000000000e+07,1.695992231299999986e+00,0.000000000000000000e+00
9.979739200000000000e+07,1.705767393099999918e+00,0.000000000000000000e+00
9.980131200000000000e+07,1.739980459200000107e+00,0.000000000000000000e+00
9.980522800000000000e+07,1.793743848799999929e+00,0.000000000000000000e+00
9.980914800000000000e+07,1.837732219600000105e+00,0.000000000000000000e+00
9.981307200000000000e+07,1.837732219600000105e+00,0.000000000000000000e+00
9.981699600000000000e+07,1.823069476999999994e+00,0.000000000000000000e+00
9.982092000000000000e+07,1.847507381400000037e+00,0.000000000000000000e+00
9.982484000000000000e+07,1.906158351800000039e+00,0.000000000000000000e+00
9.982875600000000000e+07,1.950146675100000060e+00,0.000000000000000000e+00
9.983268000000000000e+07,1.959921836799999983e+00,0.000000000000000000e+00
9.983660800000000000e+07,1.950146675100000060e+00,0.000000000000000000e+00
9.984053600000000000e+07,1.959921836799999983e+00,0.000000000000000000e+00
9.984445200000000000e+07,2.008797645500000062e+00,0.000000000000000000e+00
9.984836400000000000e+07,2.052785873399999961e+00,0.000000000000000000e+00
9.985226800000000000e+07,2.052785873399999961e+00,0.000000000000000000e+00
9.985618400000000000e+07,2.028347968999999917e+00,0.000000000000000000e+00
9.986009200000000000e+07,2.018572807299999994e+00,0.000000000000000000e+00
9.986401200000000000e+07,2.057673454200000140e+00,0.000000000000000000e+00
9.986793200000000000e+07,2.096774101199999851e+00,0.000000000000000000e+00
9.987183600000000000e+07,2.086998939499999928e+00,0.000000000000000000e+00
9.987574000000000000e+07,2.047898292500000217e+00,0.000000000000000000e+00
9.987965200000000000e+07,2.023460388100000173e+00,0.000000000000000000e+00
9.988356400000000000e+07,2.052785873399999961e+00,0.000000000000000000e+00
9.988748400000000000e+07,2.106549262999999783e+00,0.000000000000000000e+00
9.989140400000000000e+07,2.116324424700000151e+00,0.000000000000000000e+00
9.989533200000000000e+07,2.077223777699999996e+00,0.000000000000000000e+00
9.989923600000000000e+07,2.052785873399999961e+00,0.000000000000000000e+00
9.990315600000000000e+07,2.082111358600000184e+00,0.000000000000000000e+00
9.990707600000000000e+07,2.106549262999999783e+00,0.000000000000000000e+00
9.991099600000000000e+07,2.101661682100000039e+00,0.000000000000000000e+00
9.991491600000000000e+07,2.057673454200000140e+00,0.000000000000000000e+00
9.991882800000000000e+07,2.028347968999999917e+00,0.000000000000000000e+00
9.992274000000000000e+07,2.043010711600000029e+00,0.000000000000000000e+00
9.992665200000000000e+07,2.082111358600000184e+00,0.000000000000000000e+00
9.993057200000000000e+07,2.101661682100000039e+00,0.000000000000000000e+00
9.993449200000000000e+07,2.057673454200000140e+00,0.000000000000000000e+00
9.993840400000000000e+07,2.033235549900000105e+00,0.000000000000000000e+00
9.994231600000000000e+07,2.067448616000000072e+00,0.000000000000000000e+00
9.994622000000000000e+07,2.130987405700000004e+00,0.000000000000000000e+00
9.995012400000000000e+07,2.174975633599999902e+00,0.000000000000000000e+00
9.995405200000000000e+07,2.165200471799999971e+00,0.000000000000000000e+00
9.995797200000000000e+07,2.126099824899999824e+00,0.000000000000000000e+00
9.996189200000000000e+07,2.145650148300000115e+00,0.000000000000000000e+00
9.996580400000000000e+07,2.194525957100000202e+00,0.000000000000000000e+00
9.996973200000000000e+07,2.233626603999999904e+00,0.000000000000000000e+00
9.997364400000000000e+07,2.218963861399999793e+00,0.000000000000000000e+00
9.997756400000000000e+07,2.194525957100000202e+00,0.000000000000000000e+00
9.998149200000000000e+07,2.204301118800000125e+00,0.000000000000000000e+00
9.998540400000000000e+07,2.248289346600000016e+00,0.000000000000000000e+00
9.998933200000000000e+07,2.292277574499999915e+00,0.000000000000000000e+00
9.999325200000000000e+07,2.258064508399999948e+00,0.000000000000000000e+00
9.999716400000000000e+07,2.223851442299999981e+00,0.000000000000000000e+00
1.000010840000000000e+08,2.218963861399999793e+00,0.000000000000000000e+00
1.000050440000000000e+08,2.267839670099999871e+00,0.000000000000000000e+00
1.000090040000000000e+08,2.277614831899999803e+00,0.000000000000000000e+00
1.000129560000000000e+08,2.238514184900000092e+00,0.000000000000000000e+00
1.000169240000000000e+08,2.179863214400000082e+00,0.000000000000000000e+00
1.000208920000000000e+08,2.160312890999999791e+00,0.000000000000000000e+00
1.000248440000000000e+08,2.179863214400000082e+00,0.000000000000000000e+00
1.000288040000000000e+08,2.214076280500000049e+00,0.000000000000000000e+00
1.000327560000000000e+08,2.179863214400000082e+00,0.000000000000000000e+00
1.000367160000000000e+08,2.135874986600000192e+00,0.000000000000000000e+00
1.000406760000000000e+08,2.116324424700000151e+00,0.000000000000000000e+00
1.000446440000000000e+08,2.135874986600000192e+00,0.000000000000000000e+00
1.000486040000000000e+08,2.160312890999999791e+00,0.000000000000000000e+00
1.000525560000000000e+08,2.140762567499999935e+00,0.000000000000000000e+00
1.000565160000000000e+08,2.096774101199999851e+00,0.000000000000000000e+00
1.000604680000000000e+08,2.091886520300000107e+00,0.000000000000000000e+00
1.000644200000000000e+08,2.116324424700000151e+00,0.000000000000000000e+00
1.000683840000000000e+08,2.140762567499999935e+00,0.000000000000000000e+00
1.000723400000000000e+08,2.106549262999999783e+00,0.000000000000000000e+00
1.000762920000000000e+08,2.047898292500000217e+00,0.000000000000000000e+00
1.000802440000000000e+08,2.033235549900000105e+00,0.000000000000000000e+00
1.000841960000000000e+08,2.047898292500000217e+00,0.000000000000000000e+00
1.000881560000000000e+08,2.067448616000000072e+00,0.000000000000000000e+00
1.000921000000000000e+08,2.033235549900000105e+00,0.000000000000000000e+00
1.000960560000000000e+08,1.969696998499999907e+00,0.000000000000000000e+00
1.001000040000000000e+08,1.911045932700000005e+00,0.000000000000000000e+00
1.001039680000000000e+08,1.906158351800000039e+00,0.000000000000000000e+00
1.001079280000000000e+08,1.920821094499999937e+00,0.000000000000000000e+00
1.001118840000000000e+08,1.876832866600000038e+00,0.000000000000000000e+00
1.001158440000000000e+08,1.818181896200000036e+00,0.000000000000000000e+00
1.001198120000000000e+08,1.788856267899999963e+00,0.000000000000000000e+00
1.001237760000000000e+08,1.808406638999999982e+00,0.000000000000000000e+00
1.001277120000000000e+08,1.847507381400000037e+00,0.000000000000000000e+00
1.001316720000000000e+08,1.852394962300000003e+00,0.000000000000000000e+00
1.001356360000000000e+08,1.818181896200000036e+00,0.000000000000000000e+00
1.001396040000000000e+08,1.803519058200000025e+00,0.000000000000000000e+00
1.001435600000000000e+08,1.837732219600000105e+00,0.000000000000000000e+00
1.001475240000000000e+08,1.876832866600000038e+00,0.000000000000000000e+00
1.001514880000000000e+08,1.871945285700000072e+00,0.000000000000000000e+00
1.001554480000000000e+08,1.852394962300000003e+00,0.000000000000000000e+00
1.001594040000000000e+08,1.813294315300000070e+00,0.000000000000000000e+00
1.001633760000000000e+08,1.842619800500000071e+00,0.000000000000000000e+00
1.001673280000000000e+08,1.896383190099999894e+00,0.000000000000000000e+00
1.001712760000000000e+08,1.911045932700000005e+00,0.000000000000000000e+00
1.001752320000000000e+08,1.906158351800000039e+00,0.000000000000000000e+00
1.001791880000000000e+08,1.950146675100000060e+00,0.000000000000000000e+00
1.001831320000000000e+08,2.101661682100000039e+00,0.000000000000000000e+00
1.001870840000000000e+08,2.321603059700000138e+00,0.000000000000000000e+00
1.001910360000000000e+08,2.590420246099999879e+00,0.000000000000000000e+00
1.001949960000000000e+08,2.878787994300000097e+00,0.000000000000000000e+00
1.001989560000000000e+08,3.176930665900000061e+00,0.000000000000000000e+00
1.002029160000000000e+08,3.455523014000000170e+00,0.000000000000000000e+00
1.002068760000000000e+08,3.582600116700000115e+00,0.000000000000000000e+00
1.002108360000000000e+08,3.411534786199999836e+00,0.000000000000000000e+00
1.002148040000000000e+08,3.020527839600000153e+00,0.000000000000000000e+00
1.002187480000000000e+08,2.531769275599999869e+00,0.000000000000000000e+00
1.002227080000000000e+08,2.101661682100000039e+00,0.000000000000000000e+00
1.002266760000000000e+08,1.793743848799999929e+00,0.000000000000000000e+00
1.002306400000000000e+08,1.593352890000000022e+00,0.000000000000000000e+00
1.002345920000000000e+08,1.485826015400000033e+00,0.000000000000000000e+00
1.002385480000000000e+08,1.505376338900000110e+00,0.000000000000000000e+00
1.002425000000000000e+08,1.642228698700000100e+00,0.000000000000000000e+00
1.002464560000000000e+08,1.837732219600000105e+00,0.000000000000000000e+00
1.002504240000000000e+08,1.999022483799999916e+00,0.000000000000000000e+00
1.002543800000000000e+08,2.096774101199999851e+00,0.000000000000000000e+00
1.002583400000000000e+08,2.165200471799999971e+00,0.000000000000000000e+00
1.002622840000000000e+08,2.243401765799999836e+00,0.000000000000000000e+00
1.002662360000000000e+08,2.341153383199999993e+00,0.000000000000000000e+00
1.002701960000000000e+08,2.424242496399999780e+00,0.000000000000000000e+00
1.002741400000000000e+08,2.473118305199999867e+00,0.000000000000000000e+00
1.002781120000000000e+08,2.497556209499999902e+00,0.000000000000000000e+00
1.002820680000000000e+08,2.556207179999999912e+00,0.000000000000000000e+00
1.002860200000000000e+08,2.644183874099999887e+00,0.000000000000000000e+00
1.002899920000000000e+08,2.702834844499999889e+00,0.000000000000000000e+00
1.002939480000000000e+08,2.707722425400000077e+00,0.000000000000000000e+00
1.002979080000000000e+08,2.712610006299999821e+00,0.000000000000000000e+00
1.003018680000000000e+08,2.746823072399999788e+00,0.000000000000000000e+00
1.003058200000000000e+08,2.805474090500000184e+00,0.000000000000000000e+00
1.003097640000000000e+08,2.825024414000000039e+00,0.000000000000000000e+00
1.003137240000000000e+08,2.790811300200000122e+00,0.000000000000000000e+00
1.003176760000000000e+08,2.737047910599999856e+00,0.000000000000000000e+00
1.003216360000000000e+08,2.722385168000000188e+00,0.000000000000000000e+00
1.003256000000000000e+08,2.741935491500000044e+00,0.000000000000000000e+00
1.003295560000000000e+08,2.751710653299999976e+00,0.000000000000000000e+00
1.003335160000000000e+08,2.712610006299999821e+00,0.000000000000000000e+00
1.003374680000000000e+08,2.673509359300000110e+00,0.000000000000000000e+00
1.003414280000000000e+08,2.668621778399999922e+00,0.000000000000000000e+00
1.003453920000000000e+08,2.702834844499999889e+00,0.000000000000000000e+00
1.003493480000000000e+08,2.727272748899999932e+00,0.000000000000000000e+00
1.003533160000000000e+08,2.688172101900000222e+00,0.000000000000000000e+00
1.003572600000000000e+08,2.644183874099999887e+00,0.000000000000000000e+00
1.003612120000000000e+08,2.658846616699999998e+00,0.000000000000000000e+00
1.003651800000000000e+08,2.683284521100000042e+00,0.000000000000000000e+00
1.003691400000000000e+08,2.707722425400000077e+00,0.000000000000000000e+00
1.003731000000000000e+08,2.678396940199999854e+00,0.000000000000000000e+00
1.003770520000000000e+08,2.614858150399999914e+00,0.000000000000000000e+00
1.003810120000000000e+08,2.600195407799999803e+00,0.000000000000000000e+00
1.003849600000000000e+08,2.624633312199999846e+00,0.000000000000000000e+00
1.003889160000000000e+08,2.649071455000000075e+00,0.000000000000000000e+00
1.003928600000000000e+08,2.619745731300000102e+00,0.000000000000000000e+00
1.003968280000000000e+08,2.565982341699999836e+00,0.000000000000000000e+00
1.004007880000000000e+08,2.556207179999999912e+00,0.000000000000000000e+00
1.004047400000000000e+08,2.580645084299999947e+00,0.000000000000000000e+00
1.004086920000000000e+08,2.609970569600000179e+00,0.000000000000000000e+00
1.004126440000000000e+08,2.590420246099999879e+00,0.000000000000000000e+00
1.004165880000000000e+08,2.536656856500000057e+00,0.000000000000000000e+00
1.004205480000000000e+08,2.526881694700000125e+00,0.000000000000000000e+00
1.004245080000000000e+08,2.561094760800000092e+00,0.000000000000000000e+00
1.004284600000000000e+08,2.595307826900000059e+00,0.000000000000000000e+00
1.004324120000000000e+08,2.575757503500000212e+00,0.000000000000000000e+00
1.004363720000000000e+08,2.517106533000000201e+00,0.000000000000000000e+00
1.004403240000000000e+08,2.492668628600000158e+00,0.000000000000000000e+00
1.004442760000000000e+08,2.521994113899999945e+00,0.000000000000000000e+00
1.004482280000000000e+08,2.536656856500000057e+00,0.000000000000000000e+00
1.004521960000000000e+08,2.507331371299999834e+00,0.000000000000000000e+00
1.004561480000000000e+08,2.438905239099999900e+00,0.000000000000000000e+00
1.004601080000000000e+08,2.394917011200000001e+00,0.000000000000000000e+00
1.004640680000000000e+08,2.375366687700000146e+00,0.000000000000000000e+00
1.004680280000000000e+08,2.365591287600000037e+00,0.000000000000000000e+00
1.004719880000000000e+08,2.306940317100000026e+00,0.000000000000000000e+00
